shipping_id,date_id,product_id,market_id,warehouse_id,quantity_shipped,cost_of_shipping,delivery_status,days_for_delivery
2116,23,8,8,2,194,60.98,In Transit,5
2117,523,23,3,4,170,172.06,Delivered,5
2118,1005,34,11,1,36,487.02,Delivered,8
2119,1905,2,1,2,84,287.5,Delivered,10
2120,1429,34,13,1,158,337.21,Delivered,4
2121,136,31,8,1,80,157.32,Delivered,8
2122,1206,24,5,3,170,310.56,Delivered,7
2123,1726,13,5,1,173,154.41,Delivered,2
2124,844,4,13,1,183,495.6,In Transit,7
2125,1036,22,12,2,34,336.1,Delivered,10
2126,2017,20,14,1,41,305.44,Delivered,6
2127,747,21,13,1,152,356.58,Delivered,5
2128,1664,22,13,1,85,245.57,Delivered,1
2129,739,3,2,2,68,204.03,Delivered,3
2130,957,10,13,1,144,72.05,Delivered,5
2131,637,21,3,4,139,433.64,Delivered,10
2132,967,28,8,3,125,248.28,Delivered,8
2133,1269,32,7,2,177,437.35,Delayed,4
2134,749,36,2,4,118,246.38,Delivered,4
2135,881,8,7,2,123,353.65,Delivered,9
2136,588,3,13,2,45,422.04,Delivered,7
2137,464,27,4,5,108,349.77,Delivered,9
2138,704,25,8,4,171,451.85,Delivered,5
2139,893,16,4,4,171,376.31,Delivered,9
2140,15,19,14,4,149,151.41,In Transit,8
2141,1526,11,1,1,53,345.06,Delivered,10
2142,1317,3,11,5,119,148.8,In Transit,8
2143,623,36,1,2,190,360.78,Delivered,9
2144,1135,26,14,2,40,466.32,Delivered,5
2145,507,2,10,3,77,99.98,Delivered,10
2146,513,27,1,3,173,195.35,Delivered,6
2147,1184,28,9,3,152,59.45,Delayed,3
2148,2001,22,14,5,153,342.46,In Transit,8
2149,1411,10,14,2,70,171.39,Delivered,3
2150,919,27,13,4,85,265.05,Delivered,9
2151,492,20,14,3,179,141.76,Delivered,10
2152,514,26,15,4,195,245.56,Delivered,2
2153,1709,33,1,4,155,462.86,Delivered,8
2154,459,10,3,2,165,115.93,Delivered,7
2155,1208,28,10,4,99,299.86,Delivered,8
2156,773,22,14,2,163,182.59,Delivered,4
2157,171,27,11,3,132,108.87,In Transit,6
2158,1348,15,12,4,108,493.25,Delivered,8
2159,833,25,8,5,62,190.79,Delivered,9
2160,894,32,9,1,190,413.71,In Transit,5
2161,1423,30,3,5,154,107.45,Delivered,7
2162,1348,28,8,4,113,419.7,Delivered,4
2163,263,18,2,2,200,486.3,Delivered,6
2164,1067,13,7,2,126,202.75,Delivered,2
2165,1124,23,6,3,145,354.88,Delivered,2
2166,1954,36,12,1,67,212.55,Delivered,10
2167,1515,31,13,4,172,110.95,Delivered,6
2168,1935,11,5,1,66,306.53,Delivered,9
2169,1641,11,5,5,31,100.95,Delivered,5
2170,915,16,7,1,29,387.15,Delivered,5
2171,1206,19,5,2,156,117.68,Delivered,9
2172,261,9,15,2,118,159.77,In Transit,9
2173,1687,17,10,4,170,309.23,Delayed,8
2174,84,10,4,2,11,92.53,Delivered,2
2175,369,9,13,3,96,351.47,Delayed,4
2176,1550,1,1,3,10,416.41,Delivered,2
2177,2042,22,14,4,93,413.32,Delivered,2
2178,66,32,3,4,182,410.64,In Transit,10
2179,918,21,9,2,102,327.44,Delivered,7
2180,1235,11,12,3,143,265.53,Delivered,6
2181,1221,10,6,1,150,155.21,In Transit,3
2182,2000,32,14,3,172,354.55,Delivered,4
2183,2118,23,6,4,158,405.94,Delivered,9
2184,600,5,11,2,104,320.39,Delivered,1
2185,1070,4,8,2,146,353.81,Delivered,3
2186,1422,24,11,5,138,58.19,In Transit,6
2187,1099,13,14,1,15,435.04,Delivered,8
2188,744,19,15,3,18,449.8,Delivered,4
2189,1620,17,4,2,42,216.37,Delivered,8
2190,2098,26,7,2,37,480.99,Delivered,1
2191,1609,22,15,4,200,407.59,Delivered,2
2192,1100,4,5,5,34,454.84,Delivered,5
2193,710,27,7,2,153,187.85,Delivered,3
2194,55,10,2,5,60,214.91,In Transit,7
2195,1381,16,4,5,59,348.08,Delivered,5
2196,795,15,6,3,27,70.14,In Transit,2
2197,1483,27,10,4,106,399.25,Delivered,6
2198,2002,6,14,5,128,490.41,Delivered,4
2199,640,20,10,5,154,426.27,Delivered,9
2200,907,35,8,1,144,194.14,Delivered,7
2201,1585,18,12,2,151,232.91,In Transit,6
2202,896,20,10,1,198,468.58,Delivered,8
2203,592,26,5,5,28,116.86,Delivered,6
2204,808,10,14,1,41,59.75,Delivered,9
2205,935,35,8,2,69,188.57,Delivered,2
2206,1946,34,4,1,99,140.17,Delivered,10
2207,1621,5,5,4,143,388.67,Delivered,3
2208,915,2,4,4,17,316.48,In Transit,6
2209,372,24,15,2,34,125.46,Delivered,10
2210,715,30,15,1,144,355.09,Delivered,4
2211,332,2,12,3,86,103.62,Delivered,7
2212,1391,32,1,1,99,101.86,Delivered,8
2213,2134,11,11,2,104,461.75,Delivered,7
2214,1752,6,3,2,175,417.97,In Transit,7
2215,1507,28,10,2,42,445.5,Delivered,6
2216,2071,34,1,5,179,210.23,Delivered,8
2217,774,10,5,3,56,484.29,In Transit,1
2218,1295,26,6,2,148,482.28,Delivered,1
2219,1901,33,2,1,140,334.11,Delivered,10
2220,1224,34,7,1,162,191.92,In Transit,4
2221,1398,17,10,3,151,166.45,Delivered,8
2222,850,28,3,5,169,194.2,Delivered,8
2223,343,11,4,2,166,303.93,In Transit,3
2224,656,2,13,4,112,251.43,Delivered,2
2225,305,14,4,4,34,206.81,Delivered,7
2226,1551,24,15,2,142,406.46,Delivered,3
2227,579,25,9,5,67,476.01,Delivered,2
2228,1779,23,8,1,19,130.13,In Transit,1
2229,249,26,2,5,138,208.7,In Transit,10
2230,883,25,5,4,174,422.09,Delivered,5
2231,1046,9,6,4,187,66.15,Delivered,8
2232,1712,13,10,2,184,234.01,Delivered,2
2233,568,28,6,4,194,143.54,Delivered,8
2234,15,28,11,5,17,198.7,Delivered,7
2235,827,28,11,4,199,489.19,Delivered,6
2236,1354,10,8,3,146,360.67,Delivered,7
2237,1148,25,6,4,35,276.82,Delivered,8
2238,823,20,3,1,194,95.9,Delivered,2
2239,991,23,9,5,97,252.29,Delivered,3
2240,385,7,12,1,94,224.23,Delivered,6
2241,699,25,7,5,145,300.52,Delivered,8
2242,171,24,8,5,25,406.97,Delivered,7
2243,241,4,15,2,107,361.37,Delivered,2
2244,176,29,5,4,186,164.28,Delivered,10
2245,1303,26,8,1,150,331.3,Delivered,7
2246,798,34,3,1,23,261.6,Delivered,8
2247,2113,20,13,4,139,326.36,Delivered,1
2248,1356,7,7,5,89,232.73,Delayed,2
2249,396,35,2,5,116,141.24,Delivered,8
2250,652,33,3,2,174,444.32,Delivered,5
2251,7,1,4,4,32,296.83,In Transit,5
2252,1940,9,5,5,178,369.11,Delivered,2
2253,1017,6,5,2,147,415.7,Delivered,10
2254,1463,28,15,3,100,281.07,Delivered,3
2255,549,10,13,4,132,255.24,Delivered,8
2256,686,6,2,4,21,119.92,Delivered,5
2257,1119,27,11,3,168,125.82,Delivered,5
2258,1265,3,3,2,109,102.27,Delivered,8
2259,1164,1,11,2,151,399.93,Delivered,1
2260,238,30,11,5,153,395.22,Delivered,9
2261,1425,21,6,2,19,254.1,In Transit,4
2262,105,19,4,4,55,399.03,In Transit,2
2263,610,24,4,1,190,136.65,Delivered,8
2264,838,31,2,3,158,312.8,Delivered,7
2265,727,34,8,1,38,462.33,Delivered,7
2266,713,11,9,2,151,355.7,Delayed,6
2267,9,30,9,5,146,204.05,Delivered,2
2268,1972,34,9,4,192,72.12,Delivered,4
2269,1451,18,1,2,93,93.32,In Transit,9
2270,2063,30,3,3,31,86.94,Delivered,7
2271,1913,1,4,5,126,282.99,Delivered,1
2272,1004,20,15,1,124,449.0,Delivered,7
2273,204,2,8,2,51,261.08,Delivered,1
2274,88,1,12,2,68,191.43,Delivered,9
2275,928,30,5,4,57,242.62,Delivered,3
2276,1044,22,14,2,63,454.0,Delivered,8
2277,506,29,15,2,176,92.6,Delivered,9
2278,1081,27,5,2,154,145.68,Delivered,2
2279,1356,20,14,2,70,223.95,Delivered,5
2280,782,16,10,5,104,237.38,Delivered,9
2281,993,12,8,3,118,465.18,In Transit,5
2282,26,25,4,3,46,63.26,Delivered,1
2283,759,6,5,5,122,167.29,Delivered,2
2284,1259,9,1,1,100,99.31,Delivered,4
2285,1341,7,8,2,182,296.83,Delivered,4
2286,1752,33,15,3,82,85.32,Delivered,4
2287,1433,34,1,1,164,176.31,Delivered,3
2288,2021,23,3,3,87,368.6,Delivered,9
2289,2036,23,15,5,87,399.39,Delivered,9
2290,2045,19,5,2,78,206.91,Delivered,1
2291,1420,9,4,2,122,169.44,Delivered,4
2292,772,8,4,5,20,407.77,Delivered,8
2293,254,35,12,5,75,462.34,Delivered,4
2294,924,14,3,1,88,234.25,Delivered,10
2295,931,21,12,3,125,241.89,Delivered,8
2296,1354,20,7,3,117,432.54,Delivered,8
2297,1153,18,13,1,118,188.37,In Transit,9
2298,1463,30,3,4,124,472.78,Delayed,10
2299,146,32,7,4,38,400.06,Delivered,5
2300,1749,36,6,1,133,268.8,Delivered,8
2301,452,5,13,1,49,381.74,In Transit,7
2302,1975,4,6,4,22,376.14,Delivered,7
2303,71,14,3,2,51,122.99,Delivered,8
2304,1512,26,12,3,24,487.75,Delivered,7
2305,917,24,15,2,147,107.71,Delivered,6
2306,2096,5,9,3,96,141.65,Delivered,1
2307,1340,12,5,4,135,60.68,In Transit,10
2308,1345,7,9,3,16,473.82,Delivered,1
2309,1795,15,11,2,93,470.83,In Transit,2
2310,1680,22,4,3,81,55.27,Delivered,10
2311,192,25,9,4,169,408.83,Delivered,9
2312,599,35,1,3,164,298.04,In Transit,3
2313,1048,29,5,3,41,162.35,Delivered,9
2314,1707,24,10,4,119,453.18,Delivered,6
2315,822,35,11,4,16,202.76,Delayed,4
2316,43,8,1,4,40,396.54,Delivered,2
2317,941,19,3,2,92,231.16,Delivered,4
2318,1248,15,2,1,137,421.25,Delivered,8
2319,937,33,9,1,19,403.32,Delivered,5
2320,1398,15,14,1,39,132.79,Delivered,2
2321,259,29,4,3,56,404.68,Delivered,5
2322,2155,14,13,1,29,192.33,Delivered,2
2323,229,15,10,1,42,422.92,Delivered,3
2324,2118,11,10,3,138,104.25,Delivered,5
2325,2177,36,7,4,17,83.84,Delivered,6
2326,821,1,5,3,112,331.1,Delivered,6
2327,1021,36,6,2,16,447.25,Delivered,10
2328,827,28,5,4,90,123.46,Delivered,4
2329,1370,15,1,1,94,390.57,In Transit,3
2330,1722,24,9,1,152,123.77,Delivered,6
2331,1550,12,5,4,126,291.57,Delivered,7
2332,1587,8,5,5,26,351.91,Delivered,9
2333,1131,10,13,1,75,358.81,Delivered,8
2334,523,33,9,2,115,234.2,Delivered,5
2335,647,7,8,4,144,130.24,Delivered,8
2336,703,17,6,4,107,64.52,Delayed,5
2337,945,31,2,3,36,226.51,Delivered,8
2338,1252,14,5,3,153,137.7,Delivered,4
2339,939,12,2,5,183,218.54,Delivered,9
2340,1055,12,3,5,92,431.58,Delivered,6
2341,321,15,13,4,79,324.66,Delivered,10
2342,2028,32,8,2,84,229.66,Delivered,5
2343,1626,6,4,4,60,190.91,Delivered,4
2344,1107,24,10,1,22,268.38,Delivered,9
2345,707,36,8,5,116,337.69,Delivered,4
2346,408,8,1,4,140,128.34,Delivered,9
2347,1935,35,3,2,102,333.5,Delivered,4
2348,1328,34,8,4,182,360.28,Delivered,1
2349,2181,36,8,4,93,94.39,In Transit,2
2350,109,19,5,1,119,128.11,Delivered,6
2351,1954,7,8,3,102,300.54,Delayed,4
2352,1454,6,15,5,146,207.79,Delivered,8
2353,1521,29,2,2,53,104.16,Delivered,2
2354,235,14,8,5,15,58.0,In Transit,2
2355,493,20,6,3,86,496.35,Delivered,9
2356,1707,32,3,5,28,143.07,Delivered,3
2357,1894,12,8,4,183,75.94,Delivered,2
2358,880,7,12,4,148,158.96,Delivered,9
2359,78,21,6,1,193,439.42,Delivered,1
2360,2182,26,11,5,15,226.59,Delivered,5
2361,208,23,10,3,119,247.69,Delivered,2
2362,39,20,14,3,28,417.8,Delivered,3
2363,498,20,13,2,11,266.09,Delivered,8
2364,70,6,14,5,45,61.26,Delayed,3
2365,790,20,1,3,45,153.53,Delivered,5
2366,416,2,12,1,33,448.91,Delivered,10
2367,2057,26,12,1,91,381.99,Delivered,2
2368,1711,2,4,3,31,122.37,Delivered,1
2369,1842,19,10,1,151,355.36,Delivered,5
2370,137,7,9,5,147,109.66,Delivered,9
2371,2133,30,13,4,144,270.55,Delivered,7
2372,1065,16,10,4,101,274.49,Delivered,7
2373,2128,25,4,1,163,238.1,Delivered,3
2374,322,9,15,5,17,78.94,Delivered,10
2375,1484,11,9,5,16,384.54,Delivered,7
2376,1891,4,5,4,68,471.12,Delayed,1
2377,1098,11,13,1,149,237.18,Delivered,3
2378,1215,34,3,5,45,281.7,Delivered,5
2379,1973,32,1,3,124,321.81,In Transit,6
2380,1762,36,15,5,42,217.64,Delivered,7
2381,645,8,1,1,103,426.27,Delivered,2
2382,698,5,8,1,57,351.4,Delivered,3
2383,483,9,4,2,99,164.0,Delivered,6
2384,2062,27,3,4,173,58.26,Delivered,9
2385,847,26,10,5,89,405.18,Delivered,4
2386,85,16,4,3,103,308.65,Delivered,4
2387,1863,17,7,3,177,306.43,Delivered,6
2388,8,24,13,4,119,195.85,Delivered,1
2389,1440,7,6,3,72,382.25,Delivered,9
2390,1344,26,2,5,163,131.55,Delivered,5
2391,1211,34,9,4,177,491.39,Delivered,7
2392,1453,13,13,1,86,205.39,Delivered,7
2393,53,3,4,5,77,339.59,Delivered,5
2394,2167,11,12,5,15,164.55,Delivered,3
2395,936,7,12,1,88,443.71,Delivered,1
2396,1101,23,11,1,41,326.68,Delivered,2
2397,1643,11,5,2,124,64.19,Delivered,8
2398,542,27,8,5,38,296.09,Delivered,9
2399,950,27,4,5,122,352.76,Delivered,7
2400,1780,33,2,1,186,159.56,Delivered,5
2401,937,9,15,2,186,360.6,Delivered,9
2402,2135,13,10,3,111,168.9,Delivered,4
2403,700,13,8,4,194,219.51,Delivered,4
2404,768,27,7,2,116,401.25,Delivered,2
2405,1873,6,4,3,102,281.11,In Transit,9
2406,1656,16,1,4,109,239.34,Delivered,6
2407,1661,18,12,1,183,299.08,Delivered,3
2408,188,35,2,4,33,388.8,Delivered,8
2409,1084,20,10,3,175,218.49,Delivered,1
2410,974,26,13,4,27,240.29,Delivered,10
2411,1173,7,8,4,120,393.03,Delivered,9
2412,1268,15,5,2,195,312.04,Delayed,6
2413,747,3,5,5,56,438.22,Delivered,6
2414,1325,16,6,2,178,247.22,Delivered,6
2415,1162,24,12,5,47,264.05,In Transit,5
2416,1370,2,4,2,21,207.88,Delivered,4
2417,2017,18,12,5,151,388.85,Delivered,6
2418,2020,20,3,4,40,434.14,Delivered,10
2419,970,14,9,4,187,455.07,Delivered,1
2420,1359,27,13,3,111,248.37,Delivered,2
2421,878,8,3,1,156,71.54,Delivered,5
2422,2089,35,7,2,194,456.89,Delivered,7
2423,1309,20,6,3,85,371.98,Delivered,4
2424,881,33,2,2,81,325.94,Delivered,6
2425,601,13,11,5,124,189.34,In Transit,3
2426,2094,25,15,5,44,147.16,Delivered,8
2427,145,5,11,4,166,456.85,Delivered,4
2428,793,14,3,2,181,279.85,Delivered,4
2429,623,6,2,4,142,203.78,Delivered,10
2430,93,3,7,3,196,247.7,Delivered,5
2431,1561,11,1,3,91,341.26,Delivered,1
2432,1677,3,4,1,181,124.39,Delivered,2
2433,1243,4,4,5,20,84.58,Delivered,9
2434,1608,25,15,4,146,264.15,Delivered,2
2435,1953,27,5,4,115,299.91,Delivered,6
2436,144,17,8,1,173,84.56,In Transit,5
2437,264,33,13,4,88,83.72,Delivered,1
2438,378,12,15,4,84,219.2,Delivered,9
2439,757,9,7,3,196,301.4,Delivered,7
2440,1869,24,3,1,140,394.17,Delivered,3
2441,417,28,6,4,134,430.15,Delivered,1
2442,122,30,8,2,83,211.17,Delivered,3
2443,1851,29,7,2,56,401.22,Delivered,9
2444,1866,3,13,1,71,74.41,Delivered,5
2445,737,8,4,2,176,162.28,Delivered,7
2446,392,14,11,4,141,259.15,Delivered,6
2447,114,16,15,3,137,57.57,Delivered,6
2448,2064,7,9,1,129,470.26,Delivered,8
2449,1488,13,13,5,152,158.4,Delivered,1
2450,525,31,14,1,32,190.27,In Transit,7
2451,2064,11,14,2,107,164.15,Delivered,5
2452,488,8,9,1,186,355.86,Delivered,4
2453,797,16,4,5,38,96.7,Delivered,5
2454,552,20,11,2,70,318.74,Delivered,5
2455,1093,29,1,2,102,454.1,Delivered,8
2456,549,34,3,5,53,391.43,Delivered,2
2457,1045,1,2,4,121,400.37,Delivered,1
2458,2135,29,9,3,66,489.48,Delivered,7
2459,1219,29,14,2,90,126.5,Delivered,2
2460,1802,34,15,4,153,429.84,Delivered,8
2461,1555,12,4,5,56,429.0,Delivered,9
2462,2171,7,12,5,177,233.91,Delivered,9
2463,201,36,8,4,167,472.52,Delivered,6
2464,1735,35,15,4,73,336.95,Delivered,3
2465,2077,31,11,1,43,414.58,Delivered,4
2466,1383,9,13,5,97,382.23,Delivered,7
2467,341,20,9,2,152,432.21,Delivered,5
2468,554,25,9,5,85,53.55,In Transit,1
2469,1824,13,1,3,94,81.12,Delivered,3
2470,2165,28,1,1,29,331.69,Delivered,5
2471,217,23,7,3,154,307.27,Delivered,7
2472,1143,17,7,3,163,313.05,In Transit,5
2473,1375,17,14,5,99,153.15,Delivered,9
2474,537,34,11,2,30,193.46,Delivered,9
2475,1120,17,14,3,150,193.5,Delivered,5
2476,631,26,4,1,143,188.91,Delivered,8
2477,885,23,5,3,102,249.13,Delivered,7
2478,174,20,5,1,181,160.41,Delivered,3
2479,686,31,9,3,27,240.99,Delivered,6
2480,594,21,7,2,170,116.24,Delivered,7
2481,873,33,7,5,105,119.73,Delivered,10
2482,910,25,12,4,75,235.09,Delivered,5
2483,351,17,8,1,148,154.61,Delivered,10
2484,1076,23,2,3,124,211.65,Delivered,5
2485,928,27,12,3,97,189.62,In Transit,4
2486,1172,22,13,5,125,383.1,Delivered,2
2487,1924,4,8,1,105,82.17,Delivered,5
2488,462,6,8,1,186,60.45,Delivered,4
2489,740,36,3,1,119,196.19,Delivered,5
2490,1499,29,14,3,90,407.95,Delivered,4
2491,1872,29,11,1,135,420.89,Delivered,4
2492,726,25,7,5,54,457.5,Delivered,5
2493,1101,9,14,1,136,63.27,Delivered,2
2494,1896,13,10,1,164,462.26,Delivered,9
2495,1205,3,9,3,104,194.32,Delivered,9
2496,272,11,9,5,12,242.4,Delivered,5
2497,1399,5,15,4,187,482.0,In Transit,5
2498,1229,11,7,3,76,332.35,Delivered,2
2499,1957,25,10,5,44,339.15,Delivered,8
2500,1980,32,3,5,122,167.79,In Transit,5
2501,1636,13,8,1,24,437.62,Delayed,3
2502,2012,2,11,3,99,334.95,Delivered,2
2503,409,12,5,5,61,145.41,Delivered,4
2504,1373,2,13,1,59,181.29,Delivered,4
2505,1885,8,11,5,152,496.3,Delivered,7
2506,2014,35,2,4,17,478.46,Delivered,7
2507,887,34,3,5,70,175.42,Delivered,10
2508,1394,31,12,2,94,54.76,Delivered,5
2509,279,14,11,4,182,486.46,Delayed,2
2510,496,17,10,2,192,283.8,Delivered,7
2511,1940,4,5,2,164,78.68,Delivered,4
2512,2050,9,9,1,121,81.83,Delivered,6
2513,1617,26,15,5,46,210.13,Delivered,5
2514,449,29,9,3,149,380.94,Delayed,8
2515,84,25,13,5,93,442.37,Delivered,6
2516,653,33,11,1,35,194.98,Delivered,5
2517,542,36,15,1,20,447.44,Delivered,3
2518,371,17,11,1,60,412.56,Delivered,8
2519,705,11,10,5,144,242.33,Delivered,6
2520,284,20,7,5,131,298.76,In Transit,3
2521,364,21,13,4,33,58.02,Delivered,7
2522,1764,15,10,5,24,227.85,Delivered,5
2523,1675,22,3,3,176,398.12,Delivered,10
2524,531,16,6,5,115,427.26,Delayed,5
2525,2139,11,14,3,174,474.43,Delivered,3
2526,122,10,3,1,36,138.69,Delivered,8
2527,1232,5,6,2,97,95.6,Delivered,9
2528,1663,33,15,2,164,87.74,Delivered,10
2529,387,23,15,2,66,179.23,Delayed,5
2530,887,27,14,1,164,57.99,Delivered,6
2531,1906,1,5,2,50,477.23,Delivered,4
2532,126,12,13,2,159,481.35,Delivered,9
2533,1319,20,14,4,180,211.06,Delivered,3
2534,1864,5,2,5,83,167.46,Delivered,2
2535,1996,21,12,1,133,161.81,Delivered,7
2536,1810,9,1,1,57,164.38,Delivered,2
2537,1625,4,7,5,80,143.2,Delivered,8
2538,1600,18,8,1,77,121.5,Delivered,7
2539,525,12,4,1,113,177.84,Delivered,3
2540,467,17,3,4,35,224.32,Delivered,2
2541,969,21,15,5,71,260.48,Delivered,1
2542,197,30,2,5,27,146.82,In Transit,7
2543,1407,8,14,5,106,385.91,Delivered,10
2544,1726,21,11,2,104,196.53,Delivered,1
2545,1567,7,3,5,140,245.48,Delivered,7
2546,322,35,2,3,37,490.99,In Transit,7
2547,1390,9,7,3,129,259.46,Delivered,3
2548,1113,1,7,3,63,234.64,Delivered,10
2549,678,15,11,2,103,391.08,Delivered,5
2550,1947,1,1,5,141,223.08,Delivered,3
2551,212,6,11,2,153,142.32,Delivered,5
2552,221,20,7,1,179,188.52,Delivered,2
2553,1250,7,2,4,53,425.3,Delivered,10
2554,1238,10,9,5,109,82.57,Delivered,7
2555,256,31,6,2,105,258.77,Delivered,3
2556,161,1,8,1,137,84.26,Delayed,1
2557,1526,14,12,1,184,114.29,Delivered,8
2558,1001,35,1,2,172,157.16,Delivered,10
2559,1257,35,15,2,195,426.45,Delivered,7
2560,1906,22,15,3,23,154.41,Delivered,10
2561,44,18,13,2,85,113.08,Delivered,7
2562,765,2,10,3,65,320.75,Delivered,9
2563,919,26,1,3,153,488.62,Delivered,10
2564,1764,2,8,1,57,92.76,Delivered,10
2565,2175,17,6,4,76,261.92,Delivered,5
2566,1076,9,9,3,63,102.18,Delivered,2
2567,2141,18,12,5,143,147.91,Delivered,5
2568,1043,9,14,4,132,344.05,Delivered,8
2569,166,12,7,1,88,290.2,Delivered,10
2570,2130,30,1,4,145,284.09,Delivered,4
2571,443,17,10,4,12,489.97,Delivered,9
2572,817,36,6,5,71,150.02,Delivered,8
2573,1097,27,5,2,164,372.57,Delivered,10
2574,1562,12,3,4,180,355.95,In Transit,8
2575,1533,3,14,1,86,252.97,Delivered,9
2576,1051,3,3,5,150,490.88,Delivered,1
2577,1035,17,15,3,27,423.76,Delivered,2
2578,1508,21,14,1,45,246.8,Delivered,4
2579,2023,20,15,1,149,488.87,Delivered,10
2580,1799,5,9,3,160,85.53,Delivered,8
2581,930,9,13,2,159,162.03,Delivered,4
2582,1803,16,14,1,85,331.87,Delivered,9
2583,1650,3,15,5,200,477.82,Delivered,10
2584,431,17,6,1,70,271.52,Delivered,9
2585,1931,9,10,1,71,133.34,Delivered,5
2586,1937,23,8,5,165,206.66,Delivered,4
2587,1285,29,1,4,130,223.08,Delivered,6
2588,2146,30,15,2,31,263.88,In Transit,8
2589,1427,13,2,3,55,319.63,Delivered,3
2590,1220,7,14,3,93,459.13,Delivered,4
2591,1645,27,5,4,35,432.99,Delivered,8
2592,1793,1,10,5,188,128.25,Delivered,4
2593,1127,3,5,4,98,219.57,Delivered,8
2594,346,14,11,5,122,68.08,Delivered,1
2595,355,30,4,2,88,183.43,Delivered,10
2596,1339,22,10,1,101,201.43,Delivered,10
2597,310,22,8,1,169,451.63,Delivered,1
2598,156,2,14,2,26,371.03,Delivered,6
2599,1354,3,4,4,171,389.73,Delivered,5
2600,922,6,13,1,116,252.67,Delivered,10
2601,97,33,4,4,64,214.52,Delivered,3
2602,514,4,11,2,52,56.34,Delivered,1
2603,1127,6,5,4,49,195.2,Delivered,7
2604,1589,14,11,3,89,466.16,Delivered,2
2605,341,30,9,5,48,473.88,Delivered,2
2606,170,16,8,5,124,456.58,Delivered,4
2607,775,18,8,2,127,263.32,Delivered,7
2608,1539,8,7,5,107,89.45,Delivered,6
2609,467,15,13,1,193,453.09,Delivered,5
2610,733,14,2,1,192,90.84,Delivered,4
2611,1791,20,11,3,126,390.36,Delivered,5
2612,1033,18,12,3,21,405.04,Delivered,3
2613,800,32,1,5,21,473.86,Delivered,5
2614,1241,29,5,3,175,425.31,Delivered,10
2615,1726,4,10,1,36,119.08,Delivered,2
2616,963,12,11,1,41,454.07,Delivered,5
2617,768,29,14,4,62,459.57,Delivered,4
2618,325,4,5,1,88,105.89,Delivered,3
2619,1799,31,1,2,63,441.74,In Transit,5
2620,684,8,12,3,161,59.64,Delivered,1
2621,321,19,11,1,18,118.37,Delivered,3
2622,454,31,8,1,152,58.51,Delivered,4
2623,1544,16,6,1,156,118.87,Delivered,3
2624,1259,12,2,1,150,342.96,Delivered,6
2625,1514,6,11,3,150,417.61,Delivered,6
2626,1343,25,10,2,134,176.24,Delivered,4
2627,139,8,10,5,78,287.6,Delivered,3
2628,1039,14,4,1,107,243.85,Delivered,5
2629,1403,23,9,3,24,207.14,Delayed,2
2630,2076,19,13,3,29,262.58,Delivered,6
2631,1290,13,10,2,180,78.33,Delivered,6
2632,1106,4,10,5,64,468.12,Delayed,7
2633,129,27,8,3,61,337.79,Delivered,7
2634,168,9,6,5,180,83.85,In Transit,8
2635,249,7,14,4,31,155.21,Delivered,6
2636,1007,34,8,2,199,479.17,Delivered,9
2637,1410,35,3,3,73,308.59,Delivered,7
2638,1598,21,1,2,112,413.93,Delivered,6
2639,471,14,5,2,100,362.01,Delivered,9
2640,1710,2,4,1,125,118.25,Delivered,2
2641,2010,6,2,4,169,122.66,Delivered,8
2642,462,34,7,3,57,471.07,Delivered,6
2643,726,6,13,3,120,341.45,Delivered,9
2644,603,26,3,3,163,429.47,Delivered,2
2645,955,10,12,1,13,315.58,Delivered,9
2646,1018,5,5,1,107,465.88,Delivered,4
2647,1173,35,5,2,188,154.97,Delivered,9
2648,1279,3,4,4,111,489.3,Delivered,6
2649,822,13,4,3,31,142.48,Delivered,2
2650,1415,31,14,1,99,495.53,Delivered,5
2651,1022,6,15,1,20,439.62,Delivered,5
2652,1819,28,15,2,179,85.32,Delivered,1
2653,2016,26,10,2,72,128.35,Delivered,5
2654,486,31,1,4,183,239.05,Delayed,7
2655,942,3,10,1,166,62.1,Delivered,8
2656,247,16,5,1,14,233.87,In Transit,1
2657,1989,19,15,4,48,110.3,Delivered,7
2658,1446,25,5,1,177,406.51,Delivered,7
2659,8,12,11,5,128,249.86,Delivered,1
2660,1232,21,6,3,97,234.33,Delivered,8
2661,2097,31,10,1,81,308.96,Delivered,5
2662,1600,13,6,2,13,80.62,Delivered,1
2663,399,7,7,3,168,328.4,Delivered,1
2664,475,7,1,5,59,197.44,Delivered,9
2665,1772,22,2,5,160,438.79,Delivered,6
2666,1535,15,1,3,141,220.16,In Transit,1
2667,1981,19,7,5,86,209.58,In Transit,7
2668,488,23,7,1,113,412.7,Delivered,5
2669,1853,20,1,1,148,403.38,Delivered,3
2670,2115,35,3,2,177,129.8,Delivered,1
2671,1541,6,15,4,107,223.21,Delivered,4
2672,554,13,7,3,176,313.07,Delivered,6
2673,173,7,4,5,44,244.92,Delivered,1
2674,1257,30,8,3,109,257.53,Delivered,4
2675,770,26,7,2,169,480.94,In Transit,3
2676,755,19,7,4,154,419.39,Delivered,3
2677,360,1,6,4,54,291.7,Delivered,3
2678,432,34,14,5,26,192.01,Delivered,8
2679,1681,4,12,4,160,226.21,In Transit,8
2680,800,21,1,3,130,291.73,Delivered,2
2681,1083,12,2,5,77,124.4,Delivered,10
2682,1947,29,5,3,91,121.37,Delivered,8
2683,1754,7,15,4,94,210.75,Delivered,7
